Age,Occupation,Annual_Income,Credit_Score
1,11,65912.38,1
21,7,15399.52,60
21,7,15399.52,60
21,7,15399.52,60
21,7,15399.52,60
21,7,15399.52,60
21,7,15399.52,60
21,7,15399.52,1
21,7,15399.52,60
53,9,66174.84,60
53,9,66174.84,60
53,9,66174.84,60
53,9,66174.84,60
53,9,66174.84,0
53,9,66174.84,0
53,9,66174.84,60
54,9,66174.84,0
34,11,9597.79,60
34,11,9597.79,60
35,11,9597.79,60
35,11,9597.79,60
35,11,9597.79,60
35,11,9597.79,60
35,11,9597.79,0
35,11,9597.79,0
24,11,34428.21,1
24,11,34428.21,1
24,11,34428.21,60
24,11,34428.21,1
24,11,34428.21,1
24,11,34428.21,1
24,11,34428.21,1
24,11,34428.21,1
18,3,15479.34,60
18,3,15479.34,60
19,3,15479.34,60
19,3,15479.34,60
19,3,15479.34,60
19,3,15479.34,60
19,3,15479.34,0
19,3,15479.34,0
31,6,19942.04,0
31,6,19942.04,0
31,6,19942.04,0
32,6,19942.04,0
32,6,19942.04,0
32,6,19942.04,0
32,6,19942.04,0
32,6,19942.04,0
24,9,7912.495,0
24,9,7912.495,0
24,9,7912.495,0
24,9,7912.495,60
25,9,7912.495,0
25,9,7912.495,0
25,9,7912.495,0
25,9,7912.495,0
33,4,22488.625,60
33,4,22488.625,60
33,4,22488.625,60
33,4,22488.625,0
33,4,22488.625,60
34,4,22488.625,0
34,4,22488.625,60
34,4,22488.625,60
37,3,7561.04,60
37,3,7561.04,60
37,3,7561.04,60
37,3,7561.04,60
37,3,7561.04,60
37,3,7561.04,60
37,3,7561.04,60
37,3,7561.04,60
15,11,54994.77,60
15,11,54994.77,0
15,11,54994.77,0
15,11,54994.77,0
16,11,54994.77,0
16,11,54994.77,0
16,11,54994.77,60
16,11,54994.77,60
42,14,5908.68,60
42,14,5908.68,0
42,14,5908.68,0
42,14,5908.68,0
42,14,5908.68,0
42,14,5908.68,0
42,14,5908.68,0
43,14,5908.68,0
36,10,2221.525,0
36,10,2221.525,0
36,10,2221.525,0
36,10,2221.525,0
36,10,2221.525,60
36,10,2221.525,0
36,10,2221.525,0
36,10,2221.525,0
47,1,86189.58,0
47,1,86189.58,0
47,1,86189.58,60
47,1,86189.58,0
47,1,86189.58,60
47,1,86189.58,60
47,1,86189.58,0
47,1,86189.58,0
48,4,19848.365,1
48,4,19848.365,1
49,4,19848.365,1
49,4,19848.365,1
49,4,19848.365,60
49,4,19848.365,1
49,4,19848.365,60
49,4,19848.365,1
43,7,9902.37,1
43,7,9902.37,60
43,7,9902.37,1
43,7,9902.37,1
43,7,9902.37,1
43,7,9902.37,1
43,7,9902.37,60
43,7,9902.37,60
22,12,1181.12,0
22,12,1181.12,0
22,12,1181.12,0
22,12,1181.12,60
22,12,1181.12,60
22,12,1181.12,60
22,12,1181.12,0
22,12,1181.12,0
47,8,16102.4,1
47,8,16102.4,1
47,8,16102.4,1
48,8,16102.4,1
48,8,16102.4,1
48,8,16102.4,1
48,8,16102.4,1
48,8,16102.4,1
35,10,30776.8,0
35,10,30776.8,0
35,10,30776.8,0
36,10,30776.8,60
36,10,30776.8,60
36,10,30776.8,60
36,10,30776.8,60
36,10,30776.8,60
24,14,20513.23,0
25,14,20513.23,0
24,14,20513.23,0
24,14,20513.23,0
24,14,20513.23,0
25,14,20513.23,0
25,14,20513.23,0
25,14,20513.23,60
15,1,7046.5,0
15,1,7046.5,60
15,1,7046.5,0
16,1,7046.5,0
16,1,7046.5,0
16,1,7046.5,0
16,1,7046.5,0
16,1,7046.5,0
54,9,28087.16,1
54,9,28087.16,1
55,9,28087.16,1
54,9,28087.16,1
55,9,28087.16,60
55,9,28087.16,1
55,9,28087.16,60
55,9,28087.16,60
28,3,9990.78,0
28,3,9990.78,60
28,3,9990.78,0
28,3,9990.78,60
28,3,9990.78,60
28,3,9990.78,60
28,3,9990.78,60
28,3,9990.78,60
52,5,4314.07,1
52,5,4314.07,60
53,5,4314.07,1
53,5,4314.07,1
53,5,4314.07,60
53,5,4314.07,60
53,5,4314.07,1
53,5,4314.07,1
23,8,28110.86,60
23,8,28110.86,60
23,8,28110.86,60
23,8,28110.86,60
23,8,28110.86,60
23,8,28110.86,60
23,8,28110.86,60
23,8,28110.86,60
32,11,21546.93,60
32,11,21546.93,60
32,11,21546.93,60
32,11,21546.93,60
32,11,21546.93,60
32,11,21546.93,60
33,11,21546.93,60
33,11,21546.93,60
18,12,17993.4,60
18,12,17993.4,60
18,12,17993.4,60
18,12,17993.4,60
18,12,17993.4,60
18,12,17993.4,60
18,12,17993.4,60
18,12,17993.4,60
19,3,63856.48,60
20,3,63856.48,60
20,3,63856.48,60
20,3,63856.48,60
20,3,63856.48,60
20,3,63856.48,60
20,3,63856.48,60
20,3,63856.48,60
30,7,73747.58,60
30,7,73747.58,60
30,7,73747.58,60
30,7,73747.58,1
30,7,73747.58,60
30,7,73747.58,1
30,7,73747.58,1
30,7,73747.58,60
35,15,19328.71,1
35,15,19328.71,1
35,15,19328.71,1
35,15,19328.71,1
35,15,19328.71,1
35,15,19328.71,1
35,15,19328.71,60
35,15,19328.71,1
20,12,42435.63,60
20,12,42435.63,60
20,12,42435.63,60
20,12,42435.63,60
20,12,42435.63,60
20,12,42435.63,60
20,12,42435.63,60
20,12,42435.63,60
35,11,16564.89,60
35,11,16564.89,60
35,11,16564.89,60
36,11,16564.89,60
36,11,16564.89,60
36,11,16564.89,60
36,11,16564.89,1
36,11,16564.89,1
19,12,7985.155,0
19,12,7985.155,0
19,12,7985.155,0
19,12,7985.155,0
20,12,7985.155,0
20,12,7985.155,0
20,12,7985.155,60
20,12,7985.155,60
20,6,8103.8,0
20,6,8103.8,0
20,6,8103.8,0
20,6,8103.8,60
20,6,8103.8,0
20,6,8103.8,0
20,6,8103.8,0
20,6,8103.8,0
49,6,92041.02,1
49,6,92041.02,1
49,6,92041.02,1
49,6,92041.02,60
49,6,92041.02,60
49,6,92041.02,60
49,6,92041.02,60
1,6,92041.02,60
37,9,40514.84,60
36,9,40514.84,1
36,9,40514.84,60
36,9,40514.84,1
36,9,40514.84,1
37,9,40514.84,1
37,9,40514.84,1
37,9,40514.84,1
55,9,60841.98,60
55,9,60841.98,60
55,9,60841.98,60
55,9,60841.98,60
55,9,60841.98,60
55,9,60841.98,60
55,9,60841.98,60
56,9,60841.98,60
29,9,12660.16,60
29,9,12660.16,60
30,9,12660.16,60
30,9,12660.16,60
30,9,12660.16,60
30,9,12660.16,60
30,9,12660.16,0
30,9,12660.16,0
43,12,46066.06,60
43,12,46066.06,60
43,12,46066.06,60
43,12,46066.06,60
43,12,46066.06,60
43,12,46066.06,60
43,12,46066.06,60
44,12,46066.06,60
49,9,97515.78,60
49,9,97515.78,60
49,9,97515.78,60
49,9,97515.78,60
49,9,97515.78,60
49,9,97515.78,60
49,9,97515.78,60
49,9,97515.78,0
39,11,69847.44,60
39,11,69847.44,60
39,11,69847.44,60
39,11,69847.44,60
39,11,69847.44,60
39,11,69847.44,60
39,11,69847.44,60
39,11,69847.44,60
22,2,124033.96,1
22,2,124033.96,1
22,2,124033.96,1
22,2,124033.96,60
22,2,124033.96,1
22,2,124033.96,1
22,2,124033.96,60
22,2,124033.96,60
42,8,88778.4,60
42,8,88778.4,60
42,8,88778.4,60
42,8,88778.4,60
43,8,88778.4,60
43,8,88778.4,60
43,8,88778.4,60
43,8,88778.4,60
26,14,3601.31,60
26,14,3601.31,60
26,14,3601.31,60
26,14,3601.31,60
26,14,3601.31,60
26,14,3601.31,60
26,14,3601.31,1
26,14,3601.31,1
55,12,30594.51,60
55,12,30594.51,60
56,12,30594.51,60
56,12,30594.51,60
56,12,30594.51,60
56,12,30594.51,60
56,12,30594.51,60
56,12,30594.51,60
31,8,79837.02,60
32,8,79837.02,0
32,8,79837.02,0
32,8,79837.02,0
32,8,79837.02,60
32,8,79837.02,0
32,8,79837.02,0
32,8,79837.02,60
22,7,82093.52,60
22,7,82093.52,60
22,7,82093.52,60
22,7,82093.52,60
22,7,82093.52,60
23,7,82093.52,60
23,7,82093.52,60
23,7,82093.52,60
27,3,38073.6,0
27,3,38073.6,60
28,3,38073.6,0
28,3,38073.6,60
28,3,38073.6,60
28,3,38073.6,0
28,3,38073.6,0
28,3,38073.6,0
16,4,9889.575,0
16,4,9889.575,0
16,4,9889.575,0
16,4,9889.575,0
16,4,9889.575,60
16,4,9889.575,60
16,4,9889.575,0
16,4,9889.575,0
16,6,29840.22,0
17,6,29840.22,0
17,6,29840.22,0
17,6,29840.22,60
17,6,29840.22,0
17,6,29840.22,0
17,6,29840.22,0
17,6,29840.22,0
55,7,28836.92,60
55,7,28836.92,1
55,7,28836.92,60
55,7,28836.92,1
55,7,28836.92,1
55,7,28836.92,1
55,7,28836.92,1
55,7,28836.92,1
29,14,110575.72,60
29,14,110575.72,60
29,14,110575.72,60
29,14,110575.72,60
29,14,110575.72,60
29,14,110575.72,60
29,14,110575.72,60
29,14,110575.72,60
26,9,146351.36,60
26,9,146351.36,60
26,9,146351.36,60
26,9,146351.36,60
26,9,146351.36,60
26,9,146351.36,60
26,9,146351.36,60
26,9,146351.36,60
48,8,25877.95,60
48,8,25877.95,60
49,8,25877.95,60
49,8,25877.95,60
49,8,25877.95,60
49,8,25877.95,60
49,8,25877.95,0
49,8,25877.95,0
39,8,8620.14,60
39,8,8620.14,60
39,8,8620.14,60
39,8,8620.14,60
39,8,8620.14,60
40,8,8620.14,60
40,8,8620.14,60
40,8,8620.14,60
51,14,2044.29,60
51,14,2044.29,1
51,14,2044.29,1
51,14,2044.29,1
51,14,2044.29,1
51,14,2044.29,1
51,14,2044.29,60
51,14,2044.29,60
20,10,30783.88,60
20,10,30783.88,60
20,10,30783.88,60
20,10,30783.88,60
20,10,30783.88,60
21,10,30783.88,60
21,10,30783.88,60
21,10,30783.88,60
44,7,18759.61,0
44,7,18759.61,0
45,7,18759.61,0
45,7,18759.61,0
45,7,18759.61,0
45,7,18759.61,0
45,7,18759.61,0
45,7,18759.61,0
37,10,20651.43,0
37,10,20651.43,0
37,10,20651.43,0
37,10,20651.43,60
37,10,20651.43,0
37,10,20651.43,0
37,10,20651.43,0
37,10,20651.43,0
36,8,81497.12,0
36,8,81497.12,0
36,8,81497.12,60
36,8,81497.12,60
36,8,81497.12,0
36,8,81497.12,0
36,8,81497.12,0
36,8,81497.12,0
43,13,35205.24,60
43,13,35205.24,60
43,13,35205.24,60
43,13,35205.24,60
43,13,35205.24,60
43,13,35205.24,60
43,13,35205.24,60
43,13,35205.24,60
26,6,121948.8,60
26,6,121948.8,60
27,6,121948.8,60
27,6,121948.8,0
27,6,121948.8,0
27,6,121948.8,0
27,6,121948.8,0
27,6,121948.8,0
46,5,82065.16,1
46,5,82065.16,1
46,5,82065.16,1
46,5,82065.16,1
46,5,82065.16,1
47,5,82065.16,60
47,5,82065.16,1
47,5,82065.16,1
25,3,39564.52,60
26,3,39564.52,60
26,3,39564.52,60
26,3,39564.52,60
26,3,39564.52,60
26,3,39564.52,60
26,3,39564.52,1
26,3,39564.52,1
24,7,86468.68,1
24,7,86468.68,1
25,7,86468.68,1
25,7,86468.68,60
25,7,86468.68,1
25,7,86468.68,1
25,7,86468.68,60
25,7,86468.68,60
46,9,124052.22,60
46,9,124052.22,0
46,9,124052.22,0
47,9,124052.22,0
47,9,124052.22,0
47,9,124052.22,0
47,9,124052.22,0
47,9,124052.22,0
45,1,45421.38,0
45,1,45421.38,0
45,1,45421.38,0
45,1,45421.38,0
46,1,45421.38,0
46,1,45421.38,0
46,1,45421.38,0
46,1,45421.38,60
25,6,20821.8,0
26,6,20821.8,0
25,6,20821.8,0
26,6,20821.8,0
26,6,20821.8,0
26,6,20821.8,0
26,6,20821.8,0
26,6,20821.8,0
34,14,48212.8,60
34,14,48212.8,60
34,14,48212.8,60
34,14,48212.8,60
34,14,48212.8,60
34,14,48212.8,60
34,14,48212.8,60
34,14,48212.8,60
20,3,42888.45,1
21,3,42888.45,1
21,3,42888.45,1
21,3,42888.45,1
21,3,42888.45,60
21,3,42888.45,1
21,3,42888.45,60
21,3,42888.45,1
26,14,59304.08,0
26,14,59304.08,0
26,14,59304.08,0
26,14,59304.08,0
26,14,59304.08,0
27,14,59304.08,0
27,14,59304.08,0
27,14,59304.08,0
38,12,58865.88,60
38,12,58865.88,60
38,12,58865.88,0
38,12,58865.88,0
38,12,58865.88,0
38,12,58865.88,0
38,12,58865.88,60
38,12,58865.88,60
36,7,16192.1,0
36,7,16192.1,0
36,7,16192.1,0
36,7,16192.1,0
36,7,16192.1,0
36,7,16192.1,0
36,7,16192.1,0
36,7,16192.1,0
51,9,84031.02,1
51,9,84031.02,1
51,9,84031.02,1
51,9,84031.02,1
51,9,84031.02,60
51,9,84031.02,1
51,9,84031.02,1
51,9,84031.02,1
26,13,46092.27,0
26,13,46092.27,0
26,13,46092.27,0
26,13,46092.27,0
26,13,46092.27,60
26,13,46092.27,0
26,13,46092.27,0
27,13,46092.27,0
38,2,69197.78,60
38,2,69197.78,60
38,2,69197.78,60
38,2,69197.78,60
38,2,69197.78,60
38,2,69197.78,60
38,2,69197.78,60
38,2,69197.78,60
52,14,70741.04,60
52,14,70741.04,60
52,14,70741.04,60
53,14,70741.04,1
53,14,70741.04,1
53,14,70741.04,1
53,14,70741.04,60
53,14,70741.04,60
15,12,20414.37,0
15,12,20414.37,0
15,12,20414.37,0
15,12,20414.37,60
16,12,20414.37,60
16,12,20414.37,60
16,12,20414.37,0
16,12,20414.37,0
1,1,111395.61,60
1,1,111395.61,60
1,1,111395.61,60
1,1,111395.61,60
1,1,111395.61,60
1,1,111395.61,60
1,1,111395.61,60
1,1,111395.61,60
45,12,118879.68,60
45,12,118879.68,60
45,12,118879.68,60
45,12,118879.68,1
45,12,118879.68,1
45,12,118879.68,1
45,12,118879.68,60
46,12,118879.68,1
27,14,29344.53,60
27,14,29344.53,60
27,14,29344.53,60
27,14,29344.53,1
27,14,29344.53,60
27,14,29344.53,60
27,14,29344.53,1
28,14,29344.53,1
33,12,17770.48,60
33,12,17770.48,60
33,12,17770.48,60
33,12,17770.48,60
33,12,17770.48,60
33,12,17770.48,60
33,12,17770.48,1
33,12,17770.48,60
40,11,39460.01,60
40,11,39460.01,60
40,11,39460.01,60
40,11,39460.01,60
41,11,39460.01,60
41,11,39460.01,60
41,11,39460.01,60
41,11,39460.01,60
44,11,15989.085,1
44,11,15989.085,1
44,11,15989.085,1
44,11,15989.085,1
44,11,15989.085,1
45,11,15989.085,1
45,11,15989.085,1
45,11,15989.085,1
37,4,54481.56,0
37,4,54481.56,0
37,4,54481.56,0
37,4,54481.56,0
37,4,54481.56,0
37,4,54481.56,0
37,4,54481.56,0
37,4,54481.56,0
41,14,42776.51,60
41,14,42776.51,60
41,14,42776.51,60
41,14,42776.51,60
41,14,42776.51,60
41,14,42776.51,60
41,14,42776.51,60
41,14,42776.51,60
40,4,36716.18,0
40,4,36716.18,0
40,4,36716.18,0
40,4,36716.18,0
40,4,36716.18,60
40,4,36716.18,0
41,4,36716.18,0
41,4,36716.18,0
16,11,61719.9,60
16,11,61719.9,60
16,11,61719.9,60
16,11,61719.9,60
16,11,61719.9,60
16,11,61719.9,60
16,11,61719.9,60
16,11,61719.9,60
38,8,14293.11,0
38,8,14293.11,60
38,8,14293.11,0
38,8,14293.11,60
39,8,14293.11,60
39,8,14293.11,60
39,8,14293.11,0
39,8,14293.11,0
26,2,3005.96,60
26,2,3005.96,60
26,2,3005.96,60
26,2,3005.96,60
26,2,3005.96,60
27,2,3005.96,60
27,2,3005.96,60
27,2,3005.96,60
38,1,29143.88,60
38,1,29143.88,60
38,1,29143.88,60
38,1,29143.88,60
38,1,29143.88,60
38,1,29143.88,60
38,1,29143.88,60
38,1,29143.88,60
34,3,34266.08,60
34,3,34266.08,60
34,3,34266.08,0
34,3,34266.08,0
34,3,34266.08,0
34,3,34266.08,0
34,3,34266.08,0
34,3,34266.08,0
15,9,46243.56,60
15,9,46243.56,60
15,9,46243.56,60
15,9,46243.56,60
15,9,46243.56,60
15,9,46243.56,60
15,9,46243.56,1
15,9,46243.56,1
25,11,84880.65,60
25,11,84880.65,60
25,11,84880.65,60
25,11,84880.65,60
25,11,84880.65,60
25,11,84880.65,60
25,11,84880.65,60
25,11,84880.65,60
41,4,77257.64,1
41,4,77257.64,1
41,4,77257.64,1
41,4,77257.64,1
41,4,77257.64,1
41,4,77257.64,1
41,4,77257.64,1
41,4,77257.64,1
28,4,8227.855,0
28,4,8227.855,0
28,4,8227.855,0
28,4,8227.855,0
28,4,8227.855,0
28,4,8227.855,0
28,4,8227.855,0
28,4,8227.855,0
28,13,46264.71,0
28,13,46264.71,0
28,13,46264.71,0
28,13,46264.71,0
29,13,46264.71,60
29,13,46264.71,60
29,13,46264.71,60
29,13,46264.71,60
45,7,28942.3,60
45,7,28942.3,60
45,7,28942.3,60
45,7,28942.3,60
45,7,28942.3,60
45,7,28942.3,60
45,7,28942.3,60
45,7,28942.3,1
37,11,20758.37,60
37,11,20758.37,0
38,11,20758.37,60
38,11,20758.37,0
38,11,20758.37,0
38,11,20758.37,0
38,11,20758.37,60
38,11,20758.37,60
48,6,14303.125,60
48,6,14303.125,60
48,6,14303.125,60
48,6,14303.125,60
48,6,14303.125,60
48,6,14303.125,60
48,6,14303.125,60
48,6,14303.125,60
54,7,43307.12,60
54,7,43307.12,60
54,7,43307.12,60
54,7,43307.12,60
54,7,43307.12,60
55,7,43307.12,60
55,7,43307.12,60
55,7,43307.12,60
25,9,4102.48,60
25,9,4102.48,60
25,9,4102.48,60
26,9,4102.48,60
26,9,4102.48,60
26,9,4102.48,60
26,9,4102.48,60
26,9,4102.48,1
36,3,9158.03,0
36,3,9158.03,0
36,3,9158.03,0
36,3,9158.03,0
36,3,9158.03,0
36,3,9158.03,0
36,3,9158.03,60
36,3,9158.03,60
19,3,69941.88,0
19,3,69941.88,0
19,3,69941.88,0
19,3,69941.88,0
19,3,69941.88,0
19,3,69941.88,0
19,3,69941.88,0
19,3,69941.88,0
23,8,47178.46,60
23,8,47178.46,60
23,8,47178.46,60
23,8,47178.46,60
24,8,47178.46,60
24,8,47178.46,60
24,8,47178.46,60
24,8,47178.46,60
30,6,42772.49,1
30,6,42772.49,1
30,6,42772.49,1
30,6,42772.49,1
30,6,42772.49,1
30,6,42772.49,1
30,6,42772.49,1
31,6,42772.49,1
40,2,16716.53,0
40,2,16716.53,60
40,2,16716.53,0
41,2,16716.53,0
41,2,16716.53,0
41,2,16716.53,0
41,2,16716.53,0
41,2,16716.53,0
21,3,51333.99,0
21,3,51333.99,0
21,3,51333.99,0
21,3,51333.99,60
22,3,51333.99,60
22,3,51333.99,60
22,3,51333.99,60
22,3,51333.99,60
38,1,3041.84,60
38,1,3041.84,60
38,1,3041.84,60
38,1,3041.84,60
38,1,3041.84,60
38,1,3041.84,60
38,1,3041.84,60
39,1,3041.84,60
19,13,41812.32,0
19,13,41812.32,60
19,13,41812.32,0
19,13,41812.32,0
19,13,41812.32,0
19,13,41812.32,0
19,13,41812.32,0
19,13,41812.32,0
53,1,22116.64,60
53,1,22116.64,60
53,1,22116.64,60
53,1,22116.64,60
54,1,22116.64,60
54,1,22116.64,60
54,1,22116.64,1
54,1,22116.64,1
25,2,34668.59,60
25,2,34668.59,60
25,2,34668.59,60
26,2,34668.59,1
26,2,34668.59,1
26,2,34668.59,1
26,2,34668.59,1
26,2,34668.59,1
27,1,48181.11,0
27,1,48181.11,0
28,1,48181.11,0
28,1,48181.11,0
28,1,48181.11,0
28,1,48181.11,0
28,1,48181.11,0
28,1,48181.11,60
25,9,33284.76,0
25,9,33284.76,0
25,9,33284.76,0
25,9,33284.76,60
25,9,33284.76,0
25,9,33284.76,0
25,9,33284.76,60
25,9,33284.76,60
39,2,106543.35,60
39,2,106543.35,60
39,2,106543.35,60
39,2,106543.35,60
39,2,106543.35,0
39,2,106543.35,0
39,2,106543.35,60
40,2,106543.35,60
29,5,116687.92,0
29,5,116687.92,0
29,5,116687.92,0
29,5,116687.92,0
29,5,116687.92,60
29,5,116687.92,0
29,5,116687.92,0
29,5,116687.92,0
27,3,1741,0
27,3,1741,0
27,3,1741,0
28,3,1741,0
28,3,1741,0
28,3,1741,0
28,3,1741,0
28,3,1741,60
26,7,7006.52,0
26,7,7006.52,0
26,7,7006.52,0
26,7,7006.52,0
26,7,7006.52,0
26,7,7006.52,60
26,7,7006.52,0
26,7,7006.52,60
25,14,59237.96,0
25,14,59237.96,0
25,14,59237.96,0
25,14,59237.96,0
25,14,59237.96,0
25,14,59237.96,0
25,14,59237.96,60
25,14,59237.96,0
48,6,35208.9,60
48,6,35208.9,60
48,6,35208.9,60
49,6,35208.9,60
49,6,35208.9,60
49,6,35208.9,60
49,6,35208.9,60
49,6,35208.9,60
25,1,64493.46,60
25,1,64493.46,60
25,1,64493.46,60
25,1,64493.46,60
25,1,64493.46,60
25,1,64493.46,60
26,1,64493.46,1
26,1,64493.46,1
34,12,17654.72,0
34,12,17654.72,60
34,12,17654.72,0
34,12,17654.72,0
35,12,17654.72,0
35,12,17654.72,0
35,12,17654.72,0
35,12,17654.72,0
45,1,127921.84,60
45,1,127921.84,60
45,1,127921.84,60
45,1,127921.84,1
46,1,127921.84,1
46,1,127921.84,1
46,1,127921.84,1
46,1,127921.84,1
54,14,120789.44,60
54,14,120789.44,60
54,14,120789.44,60
54,14,120789.44,60
54,14,120789.44,60
54,14,120789.44,60
54,14,120789.44,60
54,14,120789.44,60
55,9,44034.82,1
55,9,44034.82,1
55,9,44034.82,1
55,9,44034.82,1
55,9,44034.82,1
55,9,44034.82,1
55,9,44034.82,1
55,9,44034.82,1
36,9,34425.62,60
36,9,34425.62,60
37,9,34425.62,60
36,9,34425.62,60
36,9,34425.62,60
36,9,34425.62,60
37,9,34425.62,60
37,9,34425.62,60
30,8,34336.93,60
30,8,34336.93,60
30,8,34336.93,60
31,8,34336.93,60
31,8,34336.93,60
31,8,34336.93,60
31,8,34336.93,1
31,8,34336.93,1
45,3,13180.95,0
45,3,13180.95,0
45,3,13180.95,0
45,3,13180.95,60
45,3,13180.95,60
45,3,13180.95,60
45,3,13180.95,60
46,3,13180.95,60
15,7,9737.955,0
15,7,9737.955,0
15,7,9737.955,0
15,7,9737.955,0
15,7,9737.955,60
15,7,9737.955,0
15,7,9737.955,0
16,7,9737.955,0
43,6,149616.12,60
43,6,149616.12,60
43,6,149616.12,60
43,6,149616.12,60
43,6,149616.12,0
43,6,149616.12,0
43,6,149616.12,60
43,6,149616.12,0
31,4,69699.66,60
31,4,69699.66,60
31,4,69699.66,60
31,4,69699.66,60
32,4,69699.66,60
32,4,69699.66,60
32,4,69699.66,60
32,4,69699.66,60
14,6,5044.74,0
14,6,5044.74,0
14,6,5044.74,0
14,6,5044.74,0
14,6,5044.74,60
14,6,5044.74,0
14,6,5044.74,0
14,6,5044.74,0
17,9,33077.82,0
17,9,33077.82,60
17,9,33077.82,60
17,9,33077.82,0
17,9,33077.82,0
17,9,33077.82,0
17,9,33077.82,0
17,9,33077.82,0
29,15,88331.64,1
29,15,88331.64,60
29,15,88331.64,1
29,15,88331.64,1
29,15,88331.64,1
29,15,88331.64,1
30,15,88331.64,60
30,15,88331.64,60
35,15,40206.26,60
35,15,40206.26,60
35,15,40206.26,60
35,15,40206.26,60
35,15,40206.26,60
35,15,40206.26,60
35,15,40206.26,60
35,15,40206.26,60
42,4,20460.96,60
42,4,20460.96,60
42,4,20460.96,60
42,4,20460.96,60
42,4,20460.96,60
42,4,20460.96,60
42,4,20460.96,1
42,4,20460.96,1
24,4,62835.08,1
23,4,62835.08,1
23,4,62835.08,1
24,4,62835.08,1
24,4,62835.08,1
24,4,62835.08,1
24,4,62835.08,1
24,4,62835.08,1
17,13,14628.59,60
17,13,14628.59,60
17,13,14628.59,60
17,13,14628.59,60
17,13,14628.59,60
17,13,14628.59,60
17,13,14628.59,60
17,13,14628.59,60
39,6,16138.98,0
39,6,16138.98,60
39,6,16138.98,0
39,6,16138.98,0
39,6,16138.98,60
39,6,16138.98,0
40,6,16138.98,0
40,6,16138.98,0
39,3,34861.12,60
40,3,34861.12,1
40,3,34861.12,1
40,3,34861.12,1
40,3,34861.12,1
40,3,34861.12,1
40,3,34861.12,60
40,3,34861.12,60
35,3,53872.34,60
35,3,53872.34,60
35,3,53872.34,60
36,3,53872.34,60
35,3,53872.34,0
36,3,53872.34,0
36,3,53872.34,0
36,3,53872.34,0
30,8,22530.69,60
30,8,22530.69,60
30,8,22530.69,60
30,8,22530.69,60
30,8,22530.69,60
30,8,22530.69,60
31,8,22530.69,60
31,8,22530.69,60
48,5,27311.97,60
48,5,27311.97,60
48,5,27311.97,60
48,5,27311.97,60
48,5,27311.97,60
48,5,27311.97,60
48,5,27311.97,60
49,5,27311.97,60
20,11,19997.48,0
20,11,19997.48,0
20,11,19997.48,0
20,11,19997.48,0
21,11,19997.48,0
21,11,19997.48,0
21,11,19997.48,0
21,11,19997.48,0
23,11,65234.24,0
23,11,65234.24,0
23,11,65234.24,0
23,11,65234.24,0
23,11,65234.24,0
24,11,65234.24,60
24,11,65234.24,0
24,11,65234.24,60
36,2,68173.92,0
36,2,68173.92,60
36,2,68173.92,0
36,2,68173.92,60
36,2,68173.92,0
36,2,68173.92,0
36,2,68173.92,60
36,2,68173.92,60
36,7,75672.08,60
36,7,75672.08,60
36,7,75672.08,60
36,7,75672.08,0
36,7,75672.08,0
36,7,75672.08,0
36,7,75672.08,60
36,7,75672.08,60
30,7,16579.3,0
30,7,16579.3,0
30,7,16579.3,0
30,7,16579.3,0
30,7,16579.3,0
30,7,16579.3,0
30,7,16579.3,60
30,7,16579.3,0
18,3,62956.56,60
18,3,62956.56,60
18,3,62956.56,60
18,3,62956.56,60
18,3,62956.56,60
18,3,62956.56,60
18,3,62956.56,60
19,3,62956.56,60
44,13,123511.28,60
44,13,123511.28,60
44,13,123511.28,60
44,13,123511.28,60
45,13,123511.28,60
45,13,123511.28,60
45,13,123511.28,60
45,13,123511.28,60
29,5,16646.26,60
29,5,16646.26,60
30,5,16646.26,60
30,5,16646.26,60
30,5,16646.26,60
30,5,16646.26,60
30,5,16646.26,60
30,5,16646.26,60
23,5,36496.38,0
23,5,36496.38,0
23,5,36496.38,0
23,5,36496.38,0
23,5,36496.38,0
24,5,36496.38,0
24,5,36496.38,60
24,5,36496.38,0
26,12,146598.88,60
26,12,146598.88,60
26,12,146598.88,60
26,12,146598.88,60
26,12,146598.88,60
26,12,146598.88,60
26,12,146598.88,60
26,12,146598.88,60
40,6,9542.28,60
40,6,9542.28,60
40,6,9542.28,60
40,6,9542.28,60
40,6,9542.28,60
40,6,9542.28,60
40,6,9542.28,60
40,6,9542.28,60
34,9,29369.12,60
34,9,29369.12,0
34,9,29369.12,0
35,9,29369.12,0
35,9,29369.12,0
35,9,29369.12,0
35,9,29369.12,60
35,9,29369.12,60
52,12,149168.88,1
52,12,149168.88,1
52,12,149168.88,1
53,12,149168.88,60
52,12,149168.88,1
53,12,149168.88,1
53,12,149168.88,1
53,12,149168.88,1
47,10,58267.5,60
47,10,58267.5,60
47,10,58267.5,60
47,10,58267.5,60
47,10,58267.5,60
47,10,58267.5,60
48,10,58267.5,60
48,10,58267.5,60
34,1,118047.92,1
33,1,118047.92,1
33,1,118047.92,1
34,1,118047.92,1
34,1,118047.92,60
34,1,118047.92,1
34,1,118047.92,60
34,1,118047.92,60
40,12,63353.68,0
40,12,63353.68,0
40,12,63353.68,0
40,12,63353.68,60
41,12,63353.68,60
41,12,63353.68,60
41,12,63353.68,60
41,12,63353.68,60
43,1,11364.87,60
43,1,11364.87,60
44,1,11364.87,60
44,1,11364.87,60
44,1,11364.87,60
44,1,11364.87,60
44,1,11364.87,1
